year_label,quarter,state,region,employed_weighted,gig_employed_weighted,non_gig_employed_weighted,vulnerable_employment_share,gig_vulnerable_employment_share,non_gig_vulnerable_employment_share,gig_employment_share_principal,gig_occupation_code_share,gig_industry_code_share,gig_workplace_location_code_share,gig_enterprise_type_code_share,gig_num_workers_enterprise_share,gig_transport_w,gig_delivery_food_w,gig_personal_other_w,gig_transport_share_within_gig,gig_delivery_food_share_within_gig,gig_personal_other_share_within_gig,gig_occupation_code_cws_share,gig_volatility_wedge_occ,cws_vulnerability_rate,gig_no_written_contract_share,gig_no_socsec_share,gig_no_paid_leave_share,gig_precarity_index,non_gig_no_written_contract_share,non_gig_no_socsec_share,non_gig_no_paid_leave_share,non_gig_precarity_index,gig_male_share_within_gig,gig_female_share_within_gig,gig_age_15_24_share_within_gig,gig_age_25_34_share_within_gig,gig_age_35_44_share_within_gig,gig_age_45_54_share_within_gig,gig_age_55p_share_within_gig,gig_age_15_34_share_within_gig,gig_edu_no_schooling_share_within_gig,gig_edu_primary_share_within_gig,gig_edu_secondary_share_within_gig,gig_edu_tertiary_share_within_gig,gig_edu_secondary_tertiary_share_within_gig,gig_tech_none_share_within_gig,gig_tech_any_share_within_gig,gig_tech_degree_share_within_gig,gig_tech_dip_below_grad_share_within_gig,gig_tech_dip_gradplus_share_within_gig,non_gig_male_share_within_non_gig,non_gig_female_share_within_non_gig,non_gig_age_15_24_share_within_non_gig,non_gig_age_25_34_share_within_non_gig,non_gig_age_35_44_share_within_non_gig,non_gig_age_45_54_share_within_non_gig,non_gig_age_55p_share_within_non_gig,non_gig_edu_no_schooling_share_within_non_gig,non_gig_edu_primary_share_within_non_gig,non_gig_edu_secondary_share_within_non_gig,non_gig_edu_tertiary_share_within_non_gig,non_gig_tech_none_share_within_non_gig,non_gig_tech_any_share_within_non_gig,non_gig_tech_degree_share_within_non_gig,non_gig_tech_dip_below_grad_share_within_non_gig,non_gig_tech_dip_gradplus_share_within_non_gig,gig_div47_share_within_gig,gig_div49_share_within_gig,gig_div53_share_within_gig,gig_div56_share_within_gig,gig_div82_share_within_gig,gig_div95_share_within_gig,gig_div96_share_within_gig,employment_rate_lf_15_64,unemployment_rate_15_64
2019_20,Q3,Tripura,rural,227605924.0,97871389.0,129734535.0,0.4432434412383748,0.4752058643001378,0.4191310740813924,0.4300036979705326,0.1562390089635804,0.1346769207993022,0.0243498495232487,0.4895215029640441,0.5060753954716926,7759910.0,10961580.0,3498340.0,0.079286807710474,0.1119998409341058,0.0357442561686745,0.1643581122255851,0.0081191032620047,0.003974892147359,0.518482352385946,0.4978409778163054,0.5163568997677146,0.5108934099899886,0.232458257934173,0.2151495205189582,0.1240263280706251,0.1905447021745854,0.8279998457976314,0.1720001542023685,0.1932724792533597,0.3435451498496665,0.2323934321602404,0.1413538536783206,0.0894350850584127,0.5368176291030262,0.0677761097270214,0.2828696545831182,0.6047425361460845,0.0446116995437757,0.6493542356898603,0.9928872675956404,0.0071127324043597,0.0059216693041926,0.001191063100167,0.0,0.647800949839609,0.352199050160391,0.1417193810422182,0.1829916529164728,0.2138509379942665,0.2428358031267464,0.2186022249202959,0.1245591622924458,0.3846424084381233,0.4267437348120144,0.0640546944574164,0.99279588892811,0.0072041110718899,0.0,0.0072041110718899,0.0,0.0911401185897136,0.079286807710474,0.0,0.0208597223443921,0.0084879862081041,0.0037621311372213,0.023494138823349,0.9750216909948518,0.0249783090051481
2019_20,Q3,Tripura,urban,51848754.0,29810273.0,22038481.0,0.4696536776949355,0.7433649131626537,0.0994191478078729,0.5749467576405018,0.3330417351977253,0.4140646851417104,0.0603352975463981,0.6851584321582733,0.7273924846872887,4373020.0,8068869.0,1632325.0,0.1466950671669461,0.2706741062049314,0.0547571302013906,0.3329208258312244,0.0001209093665008,0.0108802228882877,0.2360589586012848,0.2360589586012848,0.2234438443418482,0.231853920514806,0.3917624358956499,0.3327304635922957,0.2669821028046352,0.3304916674308603,0.7769718848264153,0.2230281151735846,0.0885581960285972,0.2026653697535745,0.2975474595620107,0.2515423793670054,0.159686595288812,0.2912235657821718,0.094150194464841,0.2761551026386105,0.5129087546430722,0.1167859482534762,0.6296947028965484,0.9830619800093746,0.0169380199906253,0.0126163218968172,0.0043216980938081,0.0,0.7455295126737637,0.2544704873262363,0.0748726738471676,0.1697420525489029,0.3069177499120742,0.2257704149392147,0.2226971087526404,0.1124718169097044,0.1235361457080458,0.4774927999801801,0.2864992374020695,0.9594437112067752,0.0405562887932249,0.0114501085623823,0.0070218541831444,0.0220843260476981,0.2706741062049314,0.1466950671669461,0.0,0.0,0.0,0.0131752902766103,0.0415818399247802,0.968501428098443,0.0314985719015569
2019_20,Q3,Meghalaya,rural,171960468.0,63063431.0,108897037.0,0.4367332321984609,0.3811990184929836,0.4688936853258918,0.3667321433435503,0.0931340859109548,0.1290552663534272,0.0620053499738091,0.4391499271797748,0.4963643504389625,7818812.0,8284799.0,0.0,0.1239832954854613,0.1313724748023938,0.0,0.0915822176059674,0.0015518683049873,0.0099562708796535,0.6099429477600101,0.6188009815070163,0.6188009815070163,0.6158483035913477,0.291852541405695,0.2206656091111092,0.1418995174313145,0.2181392226493729,0.7890149205488043,0.2109850794511957,0.1865605123831591,0.3646881026818855,0.3076202276403261,0.0915418636198211,0.0495892936748081,0.5512486150650446,0.2167213832688551,0.4499265509356762,0.3210040062679114,0.0123480595275572,0.3333520657954686,0.9775976349907128,0.0224023650092872,0.0,0.0224023650092872,0.0,0.5062036260913141,0.4937963739086858,0.0512007319354336,0.3347509996989174,0.3405573560279697,0.161672929631685,0.1118179827059941,0.1104521328711634,0.2921467551040898,0.4879066911618541,0.1094944208628927,0.9823504564224276,0.0176495435775722,0.0,0.0036488871593448,0.0140006564182274,0.0750340875046903,0.1239832954854613,0.0,0.0563383872977034,0.0,0.0,0.0,0.9908903043520562,0.0091096956479438
2019_20,Q3,Meghalaya,urban,36264568.0,18099202.0,18165366.0,0.3697853232389256,0.7409224450890155,0.0,0.4990877597108009,0.1848552283871133,0.3616093537912819,0.0702018841090289,0.6017259325962465,0.6347439462121816,1611792.0,8506711.0,0.0,0.0890532079812137,0.4700047549057687,0.0,0.1962615961673664,0.0114063677802531,0.0293070360027451,0.2590775549109845,0.2590775549109845,0.2590775549109845,0.2590775549109845,0.5291334069459431,0.3722302649998904,0.3895860397197612,0.4303165705551983,0.784082358990192,0.215917641009808,0.0230516240439771,0.2789145068384783,0.3490945622906468,0.2207464726897904,0.1281928341371072,0.3019661308824555,0.0379586348613601,0.2443202192008244,0.630034628046032,0.0876865178917832,0.7177211459378153,1.0,0.0,0.0,0.0,0.0,0.6010713464292434,0.3989286535707566,0.0833627024085284,0.2883065499478513,0.2986140218699695,0.2881830732174623,0.0415336525561885,0.0573177000672598,0.0881110790721199,0.4723543692981468,0.3822168515624733,0.9753502351672958,0.0246497648327041,0.0,0.0,0.0246497648327041,0.4310081184794777,0.0890532079812137,0.0,0.038996636426291,0.0,0.0,0.0,0.9391031911322166,0.0608968088677833
2019_20,Q3,Assam,rural,1525116088.0,763197760.0,761918328.0,0.5636858654657376,0.6657600645997703,0.4614402608254359,0.5004194539714277,0.1817338386112415,0.2680148384874948,0.084327308597639,0.5451559579902615,0.5346681091465871,74106752.0,249848654.0,24678486.0,0.0971003269191985,0.3273707905012719,0.0323356373582647,0.1804144885526904,0.001319350058551,0.0126647618184459,0.3205384486453419,0.3081057523019984,0.3037375109696338,0.3107939039723247,0.2068230034755116,0.178643719409254,0.1685251703250797,0.1846639644032818,0.9091824981247324,0.0908175018752675,0.1299774726802133,0.2739110437116587,0.3099611770349011,0.202799033372425,0.0833512732008018,0.403888516391872,0.133229807959604,0.3106912722070882,0.5397059393885013,0.0163729804448063,0.5560789198333076,1.0,0.0,0.0,0.0,0.0,0.797382245147934,0.2026177548520659,0.0776995759577002,0.2236562814380808,0.3521846596135432,0.1810044789997491,0.1654550039909264,0.1352483582728567,0.2729929565364123,0.4903273057896568,0.101431379401074,1.0,0.0,0.0,0.0,0.0,0.3110432019611797,0.0971003269191985,0.0,0.0163275885400921,0.0023662189469738,0.0104442025616008,0.0195252158496901,0.8940531838185015,0.1059468161814985
2019_20,Q3,Assam,urban,257998774.0,161909456.0,96089318.0,0.5235171195038314,0.8088155456466978,0.042792373653854,0.627559013129264,0.3192290712203152,0.4712362431613725,0.1654954569667839,0.7903905775924346,0.7263819129621135,15586151.0,74515287.0,10130831.0,0.096264612241054,0.4602281351621612,0.0625709655895576,0.3124407598929133,0.0067883113274018,0.0096162046103366,0.0975188194073112,0.0486526988269295,0.0975188194073112,0.0812301125471839,0.7705870386133867,0.3575116851177984,0.6179167490813079,0.5820051576041644,0.85893629338116,0.1410637066188401,0.1022837974330541,0.1953958513701633,0.3394459184644534,0.2522445878639726,0.1106298448683565,0.2976796488032175,0.0283995457312882,0.2122261963501378,0.6329770881325177,0.1263971697860562,0.7593742579185739,0.9968943135723956,0.0031056864276043,0.0,0.0013175326832053,0.0017881537443989,0.7822617598347404,0.2177382401652595,0.0427479254249676,0.3678664677378603,0.2978144251164318,0.1737783381915563,0.1177928435291839,0.0734778552596241,0.1004850507940955,0.4516510357582098,0.3743860581880704,0.9910559881380364,0.0089440118619636,0.0,0.0,0.0089440118619636,0.4229668895929092,0.096264612241054,0.0,0.0372612455692519,0.0128007594565693,0.0340402416026893,0.0157299645302989,0.9070948006187076,0.0929051993812922
2019_20,Q3,West Bengal,rural,3302932991.0,1265958642.0,2036974349.0,0.5018781968986061,0.5671751147143715,0.4612968329529023,0.3832831745147566,0.0955705619399894,0.1468142131013035,0.0391511657524874,0.4584095911499525,0.3828342856017692,120830264.0,223373525.0,59358759.0,0.0954456646459703,0.1764461472825902,0.0468883872116258,0.0897311507098631,0.0058394112301262,0.0732278767565224,0.3903169784593958,0.4090297667086031,0.3922472350404003,0.3971979934027997,0.132945156689354,0.1362742275749688,0.1169360886242559,0.1287184909628596,0.8270770981474133,0.1729229018525867,0.1312164848747088,0.2286667047374206,0.2684334611935924,0.1787212674203617,0.1890840364435854,0.3598831896121295,0.1653286758794447,0.3258171707318698,0.453075425982202,0.0557787274064834,0.5088541533886854,0.9853451191970298,0.0146548808029701,0.0017792129420923,0.0128756678608778,0.0,0.8069101438645558,0.1930898561354441,0.0599026590884184,0.2775359386717539,0.2331378194492914,0.2271578963314672,0.2022656864590689,0.2615643953796298,0.2908253951704524,0.383634091113437,0.0639761183364808,0.975874550396707,0.0241254496032929,0.0047236137287264,0.0079283246781817,0.0114735111963847,0.1357752981001412,0.0954456646459703,0.0,0.040670849182449,0.0072771445245997,0.0365025747815859,0.0031086679054401,0.9395060682896076,0.0604939317103924
2019_20,Q3,West Bengal,urban,2047549068.0,942790671.0,1104758397.0,0.3044926843237927,0.6438396970519026,0.0148970598862983,0.4604483896060654,0.2680997620907808,0.3808808146228025,0.0493494058722113,0.7316410490046434,0.6595176970870034,82220052.0,259839120.0,84116210.0,0.087209233745165,0.2756063758293171,0.0892204522036472,0.2553874005621632,0.0127123615286176,0.0097704510786356,0.282389420249153,0.2798194287605546,0.2861170154705529,0.2827752881600869,0.5853291187973654,0.5702022928367024,0.4544093091876268,0.5366469069405649,0.7402579273082349,0.2597420726917651,0.0855443159131556,0.1624489165103332,0.2037317931840248,0.2875452625262559,0.2607297118662304,0.2479932324234888,0.1908102790295853,0.2691146664941914,0.3810390885804596,0.1590359658957635,0.5400750544762232,0.9397020932125876,0.0602979067874124,0.0170719423675756,0.0332476550353986,0.0099783093844381,0.6732742697587298,0.3267257302412701,0.1019997442934122,0.3627837508077343,0.2495706217293408,0.1780356931742787,0.1076101899952338,0.124638606390244,0.1808573101074152,0.3901610878636299,0.3043429956387107,0.8834604540235959,0.1165395459764041,0.03326185173137,0.0367133303626747,0.0465643638823593,0.2170839734581972,0.087209233745165,0.0,0.0585224023711197,0.0075693122763197,0.0204191106171859,0.0612320293101415,0.954338669648932,0.045661330351068
2019_20,Q3,Jharkhand,rural,1524922834.0,490235454.0,1034687380.0,0.6358330273386148,0.4033528570538678,0.7459822608448167,0.3214821386824351,0.0982834309109702,0.1213474989515436,0.0682643270065952,0.3907512660407838,0.3180784175994574,25657197.0,93281234.0,13811859.0,0.052336477891703,0.1902784330241443,0.0281739292564507,0.0979731994753512,0.0003102314356189,0.0113476738718701,0.5882095483857028,0.5935628474557452,0.5966471429461322,0.5928065129291934,0.2196594840076236,0.2172316965922595,0.2024364760300836,0.2131092188766556,0.8751820222288533,0.1248179777711466,0.1781754385312164,0.2780174156885846,0.333192509165198,0.143512264210903,0.0489865467788055,0.4561928542198011,0.3683040782276836,0.1563940620255506,0.4254090708829068,0.0498927888638588,0.4753018597467657,1.0,0.0,0.0,0.0,0.0,0.6545522184681521,0.3454477815318478,0.0987364801917271,0.2499197719025045,0.3121902375962099,0.1984002501315904,0.1407532601779679,0.4669209592563118,0.1785444855817222,0.3038868899705725,0.0506476651913933,0.9948661923372448,0.0051338076627551,0.0043171291023188,0.0008166785604362,0.0,0.1553520035701049,0.052336477891703,0.0,0.0349264294540394,0.0,0.0176680815908512,0.0105058476655994,0.9605904267795164,0.0394095732204837
2019_20,Q3,Jharkhand,urban,376660504.0,215965411.0,160695093.0,0.4177995551134291,0.6769388085020708,0.069530579879001,0.5733688791538387,0.2642143148621709,0.4364463655047836,0.0721238136505015,0.7494324172624163,0.6447065764028181,24359208.0,80785825.0,8593668.0,0.112792173002185,0.3740683502322508,0.0397918720419539,0.2657053870453059,0.0014910721831349,0.0064932478293503,0.3007746689584472,0.3096443763395056,0.3160010285165526,0.3088066912715018,0.5294664286979814,0.4923166259967876,0.4613606900865355,0.4943812482604349,0.889959675070375,0.1100403249296249,0.0860201914463052,0.3094143672849538,0.2318160059436554,0.1862531403234752,0.1864962950016102,0.3954345587312591,0.1942318855865303,0.1949208246129747,0.4163003213509963,0.1945469684494986,0.610847289800495,0.9774871078776592,0.0225128921223408,0.0,0.0040507366246718,0.018462155497669,0.8480205241861368,0.1519794758138632,0.1969546450307602,0.2140169644134684,0.2826299742705895,0.1820123654927036,0.1243860507924781,0.1470522376187305,0.1020954572645227,0.4574550947862484,0.2933972103304983,0.9053568362538612,0.0946431637461387,0.0440255260314638,0.024980090711295,0.0256375470033798,0.3260247493984117,0.112792173002185,0.0,0.048043600833839,0.0040507366246718,0.011524813110003,0.0242163223072791,0.8801609239977644,0.1198390760022357
2019_20,Q3,Odisha,rural,2277686322.0,864015899.0,1413670423.0,0.5370074176526578,0.4391224587870691,0.5968333568226603,0.37933928419139,0.096440002241889,0.1225063378152033,0.0128746314699957,0.4658512692249464,0.3610580421266629,36543479.0,140923700.0,17222698.0,0.0422949149920677,0.1631031328973264,0.0199333114355109,0.0868295278808808,0.0096104743610081,0.0102476103818829,0.5483440646732821,0.5483440646732821,0.5347197008003206,0.5438026100489616,0.1665812626257372,0.1610563150333378,0.1435530825985173,0.1570635534191974,0.7442155077750485,0.2557844922249515,0.150304150826743,0.2046693483356838,0.3082444493304399,0.2240417869903109,0.1101552866216412,0.3549734991624269,0.2784053803621037,0.3088302279030168,0.3911136327365198,0.0216507589983595,0.4127643917348794,1.0,0.0,0.0,0.0,0.0,0.7170397091911146,0.2829602908088853,0.1321885935785755,0.204733501735008,0.2180154008923479,0.2715497811614044,0.1735127226326641,0.2664950527864301,0.2679753108196704,0.3678640640273196,0.0976655723665798,0.973771799708934,0.026228200291066,0.0093203831569446,0.0076630746627709,0.0092447424713504,0.1406580852744238,0.0422949149920677,0.0,0.0224450476229025,0.0,0.0057913587073934,0.0141419527281175,0.9274578111363376,0.0725421888636624
2019_20,Q3,Odisha,urban,423149752.0,211379288.0,211770464.0,0.3827129621004717,0.7165920910851019,0.0494505645508714,0.4995377806578508,0.1774778305908117,0.3361902194852285,0.0624439831882496,0.7340897980722437,0.4564695195662078,7252550.0,74455924.0,16261372.0,0.0343105990592607,0.3522385031403833,0.0769298267292867,0.1874896076980331,0.0100117771072213,0.0277587637579426,0.2469099621529617,0.2469099621529617,0.2469099621529617,0.2469099621529617,0.5326181416875962,0.4942860634238399,0.5082309542467641,0.5117117197860668,0.8370871085534171,0.1629128914465829,0.0775984873219934,0.2645024521040112,0.2649670103912924,0.2758961180718898,0.117035932110813,0.3421009394260046,0.2220583835063348,0.1799067607797032,0.4632192913810931,0.1348155643328688,0.5980348557139619,0.9783621610079414,0.0216378389920586,0.0030122298453384,0.0,0.0186256091467201,0.6574001367820586,0.3425998632179415,0.1211307588200779,0.1986023131157704,0.3165650286340214,0.2600693975907802,0.1036325018393499,0.1586934049499934,0.1082390979697716,0.3585275470709645,0.3745399500092704,0.8865561629973101,0.1134438370026898,0.0,0.031927766848544,0.0815160701541457,0.273453868384683,0.0343105990592607,0.0,0.0787846347557003,0.0,0.0011381389457608,0.0757916877835258,0.9459751897622244,0.0540248102377755
2019_20,Q3,Chhattisgarh,rural,1953549518.0,287592026.0,1665957492.0,0.7315529746402876,0.5709993711717167,0.7592691296591618,0.1472151196323041,0.0904404635623881,0.0775115084643582,0.0070972764561374,0.2428982258334544,0.1525305369812489,28278862.0,83620413.0,14227848.0,0.0983297847068958,0.2907605407668709,0.0494723313364745,0.0827447671587508,0.0076956964036373,0.0443414385977187,0.4116266561577058,0.4091300222628565,0.4116266561577058,0.4107944448594227,0.1258995382578465,0.1183807635831322,0.1013067577116787,0.1151956865175525,0.7815941322378667,0.2184058677621333,0.2098164988760849,0.2628738635472459,0.316627113298336,0.1962110590646209,0.0144714652137121,0.4726903624233308,0.1215182197019607,0.1824119247311815,0.6152146165554674,0.0808552390113904,0.6960698555668577,0.9912034939383194,0.0087965060616805,0.0,0.0087965060616805,0.0,0.5806287829341567,0.4193712170658433,0.1573659227554888,0.2263016984589424,0.2975002906016524,0.174865259407231,0.137489820178437,0.295210559309997,0.2179015867710987,0.4574574985614338,0.0294303553574703,0.9977977007110816,0.0022022992889184,0.0005359590531497,0.0007951457383283,0.0008711944974403,0.1913468282322959,0.0983297847068958,0.0,0.0994137125345749,0.0002618918231063,0.0492104395133681,0.0,0.9719220530793152,0.0280779469206846
2019_20,Q3,Chhattisgarh,urban,397180551.0,139644918.0,257535633.0,0.3529885027023893,0.7282877562361417,0.1494879894930889,0.3515905238773889,0.3869223571322353,0.3885334103381109,0.0569034081429631,0.6756849531637816,0.4979115732179947,6815064.0,68874297.0,4688506.0,0.0488028071311553,0.4932101932989784,0.0335744835340158,0.3815483956061081,0.0053739615261272,0.0368029777973695,0.1121544358671183,0.0989394902290679,0.1121544358671183,0.1077494539877682,0.5030005032352164,0.526482515916545,0.4379624080990765,0.4891484757502793,0.8846514772560502,0.1153485227439497,0.124401533896135,0.1916995074607727,0.3494366619199132,0.1851600929723772,0.1493022037508017,0.3161010413569078,0.1331929816450606,0.1485744364861168,0.4538924574398045,0.2643401244290179,0.7182325818688224,0.894630186255686,0.1053698137443139,0.0744305353095627,0.0309392784347512,0.0,0.7078875023092436,0.2921124976907564,0.147079153897123,0.2991828785106409,0.2506991100528601,0.1170288190760771,0.1860100384632987,0.137744519415688,0.1264580773566196,0.4916487498256212,0.2441486534020711,0.9133838617198266,0.0866161382801734,0.0615271285585556,0.0159644859707627,0.009124523750855,0.4176541247279761,0.0488028071311553,0.0,0.0755560685710023,0.0,0.0335744835340158,0.0,0.9092786194530644,0.0907213805469355
2019_20,Q3,Madhya Pradesh,rural,4121256128.0,830426913.0,3290829215.0,0.6581904474634972,0.4728485142436611,0.7049607048659923,0.2014984963827028,0.0657565389248236,0.0668790792029123,0.0151612423638233,0.2378977669790679,0.2289001883650945,57191671.0,152215547.0,19709226.0,0.068870204113917,0.1832979454508599,0.0237338478455598,0.0681196160298436,0.0023630771050199,0.0783494883528869,0.5132004783664809,0.4534430677826551,0.5040155845719803,0.490219710240372,0.0765072580650466,0.092370051479563,0.0902733325223624,0.0863835473556573,0.8259510430871597,0.1740489569128403,0.1826772321864766,0.318461729575472,0.2810646925649434,0.1406866663050936,0.0771096793680144,0.5011389617619486,0.1903254236173822,0.290875527055564,0.455975984246551,0.0628230650805027,0.5187990493270538,0.997678661457351,0.002321338542649,0.0,0.0,0.002321338542649,0.6805628766122401,0.3194371233877598,0.1695655099500506,0.1982567038198608,0.2992582542755869,0.1812801765223176,0.1487162310852403,0.3477916881201627,0.245571386177207,0.362106301830677,0.0445306238719531,0.9916396120240472,0.0083603879759527,0.0,0.0031624585537782,0.0051979294221745,0.1553105480819117,0.068870204113917,0.0,0.0279873973689482,0.0004518844393474,0.0023821000608635,0.0208998633453489,0.9684478113374848,0.0315521886625151
2019_20,Q3,Madhya Pradesh,urban,1222891119.0,544952719.0,677938400.0,0.3605581463054194,0.7380132110139999,0.0571453822353181,0.4456265243349109,0.337805499264567,0.3901308731313143,0.0629021822179084,0.646069334975684,0.6168558290102358,30447653.0,227286466.0,23999679.0,0.0558721003463788,0.4170755701835483,0.0440399289025292,0.3417336748194996,0.0039281755549326,0.0268695254135703,0.2119599039930655,0.2047792920545094,0.2362080461516148,0.2176490807330632,0.5633415071339815,0.5602631153508932,0.5750619835076461,0.566222201997507,0.8351858374707917,0.1648141625292083,0.0983047687115035,0.3167718005275243,0.2829864786856857,0.1894291897275587,0.1125077623477276,0.4150765692390278,0.146456790134852,0.2083209681168688,0.4383168624946341,0.2069053792536449,0.6452222417482791,0.9679384295355722,0.0320615704644277,0.022505761642048,0.00628113023508,0.0032746785872996,0.7740334018547997,0.2259665981452002,0.1106041183092741,0.2673306350547483,0.2929638990799164,0.2251167141439399,0.1039846334121212,0.0888666418659866,0.1444101366731844,0.4195173661795821,0.3472058552812468,0.9115918393175544,0.0884081606824454,0.0237209044361552,0.02749896598275,0.0371882902635401,0.378262208468768,0.0558721003463788,0.0011143205251169,0.0376990411896632,0.0053977526809991,0.0124602185900828,0.0261819576314472,0.9339233875434502,0.0660766124565497
2019_20,Q3,Gujarat,rural,2385813998.0,557758435.0,1828055563.0,0.5852810752097868,0.6830807587876282,0.5554413922373759,0.2337811897606277,0.116222644863533,0.0738710641934962,0.0472896873329519,0.2808998935213725,0.2384290118495649,40429883.0,89063435.0,5429684.0,0.0724863676871153,0.159681018539863,0.009734830814347,0.1209459397261864,0.0047232948626534,0.0131239061495354,0.2900880127433662,0.2900880127433662,0.2900880127433662,0.2900880127433662,0.1599137886817065,0.1098770956777532,0.1175591154610873,0.129116666606849,0.5700405014941639,0.4299594985058361,0.0908937540317073,0.2187095368624949,0.3121466195307293,0.2343910388374494,0.143859050737619,0.3096032908942022,0.2400347580579395,0.3058721613058169,0.38883899263666,0.0652540879995835,0.4540930806362435,0.9753557631091676,0.0246442368908324,0.0,0.0246442368908324,0.0,0.7378856995934756,0.2621143004065243,0.115671796459504,0.2398805385763868,0.266559576121593,0.1761010171220928,0.1967214718626142,0.1950549864112637,0.2701674670049402,0.4741763010624639,0.0606012455213321,0.9746458450508269,0.0253541549491731,0.0108364058516311,0.0067349681537004,0.0077827809438415,0.1535075646144195,0.0724863676871153,0.0,0.0061734539254435,0.0,0.0049721829845567,0.0047626478297903,0.98494528334335,0.0150547166566501
2019_20,Q3,Gujarat,urban,1866291981.0,776416609.0,1089875372.0,0.2778559101572864,0.5735828456498153,0.0671829191494016,0.41602097469442,0.279550800363215,0.1957888533627043,0.0520959217474127,0.710476285864725,0.4941752643151929,44599623.0,133420748.0,13430940.0,0.0574429017656421,0.1718416974256149,0.0172986253054254,0.2677565510045451,0.0117942493586699,0.0089330287917043,0.2374095451634008,0.2374095451634008,0.2374095451634008,0.2374095451634007,0.8453763968528321,0.6842153508171942,0.5556137403937962,0.6950684960212742,0.7613756044726756,0.2386243955273244,0.0547811464965711,0.2190588519468418,0.2717356398026256,0.269776220101443,0.1846481416525184,0.273839998443413,0.2038026249899556,0.1447057464995574,0.4115647659979412,0.2399268625125457,0.6514916285104869,0.91390370037795,0.0860962996220499,0.0385577119976319,0.0158186324939888,0.0317199551304292,0.8512681787620026,0.1487318212379974,0.1741340788825532,0.3014599902345531,0.298476277524326,0.1324690819786686,0.093460571379899,0.0356797639427712,0.2317111382529708,0.4548540849127472,0.2777550128915106,0.8758717065495816,0.1241282934504184,0.0879481622051002,0.0236863853090167,0.0124937459363014,0.1412130224019976,0.0574429017656421,0.0,0.0306286750236173,0.0,0.0095449812820786,0.0077536440233467,0.9730499610195316,0.0269500389804683
2019_20,Q3,D & N. Haveli & Daman & Diu,rural,2513724.0,232422.0,2281302.0,0.0664293295524886,0.6302716610303671,0.0089843431514109,0.0924612248600085,0.5310232945223899,0.1069656016332739,0.0,0.1825669803049181,0.1876749396512902,0.0,115257.0,20496.0,0.0,0.4958953971655007,0.0881844231613186,0.7243846181999297,0.1933613236775397,0.0,0.0,0.0,0.0,0.0,0.7217369730092728,0.1198219262508865,0.4058243932631453,0.4157944308411016,0.6220624553613685,0.3779375446386314,0.0,0.3825111220108251,0.2015686983159942,0.1261670581958678,0.2897531214773128,0.3825111220108251,0.2897531214773128,0.0,0.508678180206693,0.2015686983159942,0.7102468785226872,1.0,0.0,0.0,0.0,0.0,0.6907616790762469,0.3092383209237532,0.0,0.4125459934721488,0.1157908948486434,0.4142288044283483,0.0574343072508593,0.1051614385118673,0.4215303366235597,0.4733082248645729,0.0,1.0,0.0,0.0,0.0,0.0,0.4958953971655007,0.0,0.0,0.0,0.0,0.0,0.0881844231613186,1.0,0.0
2019_20,Q3,D & N. Haveli & Daman & Diu,urban,27289081.0,3562493.0,23726588.0,0.1305464628874823,1.0,0.0,0.1305464628874823,0.2444134707211283,0.1305464628874823,0.1222137161746121,0.2430386351229636,0.2138740033055712,2728718.0,833775.0,0.0,0.7659574348637317,0.2340425651362683,0.0,0.2444134707211283,0.0,0.0,0.0,0.0,0.0,0.0,0.9520805098482764,0.3305589914571787,0.8853245144223856,0.7226546719092802,1.0,0.0,0.0,0.0,0.5425532064203354,0.4574467935796645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8121898100139809,0.187810189986019,0.4466555410327014,0.4879453379474537,0.0360811676756894,0.0255570670338271,0.0037608863103283,0.1175282767163993,0.0351409566348098,0.7263461143254142,0.1209846523233766,0.9623909683094762,0.0376090316905237,0.0376090316905237,0.0,0.0,0.0,0.7659574348637317,0.0,0.2340425651362683,0.0,0.0,0.0,0.9448855232118823,0.0551144767881175
2019_20,Q3,Maharashtra,rural,5342706627.0,975601990.0,4367104637.0,0.5245128145045723,0.6849473585022106,0.488672074838586,0.1826044471672241,0.0687911071408338,0.0801622110103557,0.0210572651381331,0.2355891056490158,0.206190400654391,76364670.0,156454493.0,40427839.0,0.0782744098338708,0.1603671318874616,0.0414388648387238,0.0712475804073379,0.0024564732665041,0.0179822596873425,0.2940659038631112,0.2353571685519009,0.3001011385800883,0.2765080703317001,0.1220435735577269,0.0781178513813567,0.1052812825011318,0.1018142358134052,0.7623385536554718,0.2376614463445282,0.0963365357629088,0.3277442166759008,0.2705908123455139,0.200213743926455,0.104765802086976,0.4240807524388096,0.1211779693069301,0.1679055851454341,0.6429912888964074,0.0679251566512282,0.7109164455476357,0.985091287072918,0.014908712927082,0.0115024232371645,0.0034062896899175,0.0,0.6063271959563079,0.3936728040436921,0.0871653515637985,0.2000250414425781,0.2461807630830074,0.2472250627687444,0.2176289203028775,0.2464598871483372,0.213015631253353,0.4925630560291977,0.0479614255691121,0.9907448482782942,0.0092551517217058,0.0019252581971051,0.0066669623057167,0.0006629312188839,0.1343205347500367,0.0782744098338708,0.0,0.0260465971374248,0.0,0.0123188104608109,0.0291200543779128,0.9612418103402224,0.0387581896597775
